name,building,Building_Sq_Ft,county,latitude,longitude
,warehouse,33216.549097771254,"Dallas County, Texas",32.77496833820664,-96.86404965
,warehouse,23786.774526730573,"Dallas County, Texas",32.77512865780369,-96.87010778
,commercial,32490.828959558286,"Dallas County, Texas",32.77486365000001,-96.89326925
,industrial,67501.39255550376,"Dallas County, Texas",32.77481428210615,-96.89821169
,warehouse,24653.79967058834,"Dallas County, Texas",32.77453070907223,-96.86580238
,warehouse,44448.764889981976,"Dallas County, Texas",32.774822887792595,-96.89547826
,warehouse,20058.62214922161,"Dallas County, Texas",32.774409850000005,-96.85779735
,warehouse,48087.978445371424,"Dallas County, Texas",32.773993458592635,-96.86497124
,warehouse,43811.87495021885,"Dallas County, Texas",32.773989730956686,-96.86836317
,warehouse,22019.26920705238,"Dallas County, Texas",32.774285608275974,-96.89522023
,warehouse,181866.6409064659,"Dallas County, Texas",32.77390120109235,-96.87777807
,industrial,33854.77485649811,"Dallas County, Texas",32.77390692075037,-96.90358234
,warehouse,45386.85278,"Dallas County, Texas",32.773404819010366,-96.85734175
,warehouse,54559.25462581829,"Dallas County, Texas",32.773442137812104,-96.86841703
,industrial,22177.61662552023,"Dallas County, Texas",32.77368286967651,-96.8981225
,warehouse,28508.03848227118,"Dallas County, Texas",32.772862192359675,-96.86389991
,warehouse,162315.69064047554,"Dallas County, Texas",32.77251673599666,-96.88565188
,warehouse,38634.97858636844,"Dallas County, Texas",32.77215810474169,-96.85720738
,warehouse,230239.59702731197,"Dallas County, Texas",32.77189922865824,-96.88095298
,warehouse,304090.57463373785,"Dallas County, Texas",32.77203065047709,-96.89300453
,warehouse,31518.613854534568,"Dallas County, Texas",32.77163792499768,-96.85710019
,warehouse,110972.68580529669,"Dallas County, Texas",32.77171160622429,-96.89019495
,warehouse,70586.61634,"Dallas County, Texas",32.77147583678287,-96.88349949
,warehouse,42707.81269851319,"Dallas County, Texas",32.77097990942077,-96.85710922
,commercial,83494.72519731084,"Dallas County, Texas",32.770929198784245,-96.86251605
,warehouse,100648.8755057349,"Dallas County, Texas",32.77097480946854,-96.87968715
,commercial,32297.845831112398,"Dallas County, Texas",32.77082257022952,-96.86799861
,industrial,23534.86143349912,"Dallas County, Texas",32.771026247639455,-96.90174598
,warehouse,123131.71747318152,"Dallas County, Texas",32.769846070665906,-96.86164927
,warehouse,41355.35686761183,"Dallas County, Texas",32.770605729575564,-96.88149141
,warehouse,107978.59409754245,"Dallas County, Texas",32.77054165000001,-96.88307985
,warehouse,244576.3875379381,"Dallas County, Texas",32.770292711118046,-96.88685892
,warehouse,52505.80463346141,"Dallas County, Texas",32.77026570407223,-96.8797416
,industrial,34345.437219134204,"Dallas County, Texas",32.77042509891817,-96.90207103
,warehouse,38416.19990879409,"Dallas County, Texas",32.76979499617029,-96.85906927
,warehouse,189303.78646756016,"Dallas County, Texas",32.769832291380055,-96.88244609
,warehouse,48696.46506546055,"Dallas County, Texas",32.76936709056743,-96.86050568
,warehouse,93071.35845933332,"Dallas County, Texas",32.76938806226112,-96.8853035
,commercial,23334.478388948053,"Dallas County, Texas",32.76929207986282,-96.86505059
,warehouse,121072.56609171616,"Dallas County, Texas",32.769358055402904,-96.8901903
,warehouse,175479.5497851121,"Dallas County, Texas",32.76942662,-96.88741882
,commercial,163187.4151829934,"Dallas County, Texas",32.76829972,-96.86529821
,warehouse,265632.3047046783,"Dallas County, Texas",32.76850026578429,-96.89323478
,warehouse,23803.378988368935,"Dallas County, Texas",32.76833026559458,-96.8585942
,warehouse,71895.90983183615,"Dallas County, Texas",32.76854853393803,-96.88337042
,retail,85995.19960441343,"Dallas County, Texas",32.768603142127766,-96.89806679
,industrial,26358.30393,"Dallas County, Texas",32.768331302947594,-96.87503329
,commercial,28378.993821667384,"Dallas County, Texas",32.760099358584576,-96.892414
,warehouse,255979.27660228184,"Dallas County, Texas",32.75455143956402,-96.8784634
KeHE Distributors,warehouse,329438.9267725202,"Dallas County, Texas",32.75149537914331,-96.88213098
,retail,68454.16818411046,"Dallas County, Texas",32.74888450237239,-96.86175446
,retail,67376.62719,"Dallas County, Texas",32.74882123820025,-96.85930587
Tom Thumb,retail,45380.29591542476,"Dallas County, Texas",32.74260793258097,-96.85843785
,industrial,39677.19969699306,"Dallas County, Texas",32.73894243602105,-96.88908358
,retail,27688.46996303897,"Dallas County, Texas",32.73347466398956,-96.87341757
,warehouse,22086.974032277663,"Dallas County, Texas",32.748337149957685,-96.89059439
,retail,20797.104953555183,"Dallas County, Texas",32.69654284742806,-96.83905711
,retail,21293.261646482893,"Dallas County, Texas",32.69625742590867,-96.84123704
,retail,28820.806710513883,"Dallas County, Texas",32.69558144172328,-96.84151544
,commercial,33833.68901586584,"Dallas County, Texas",32.704652430047474,-96.84114913
,warehouse,20426.201285126775,"Dallas County, Texas",32.70333923304056,-96.83469431
,warehouse,25021.298416735463,"Dallas County, Texas",32.69812655657578,-96.83829396
,commercial,185962.80819714005,"Dallas County, Texas",32.69262081793556,-96.82900338
,retail,61694.20637379278,"Dallas County, Texas",32.69058006047523,-96.82594781
,warehouse,27021.375322041316,"Dallas County, Texas",32.78018049422323,-96.92268169
,commercial,30217.020927005844,"Dallas County, Texas",32.779753664400864,-96.92220081
,warehouse,22953.34533352008,"Dallas County, Texas",32.77811125512904,-96.92338389
,warehouse,235791.34054305597,"Dallas County, Texas",32.77691844367603,-96.92327516
,warehouse,32195.90192986462,"Dallas County, Texas",32.776929143664496,-96.92112338
,warehouse,20837.124022935033,"Dallas County, Texas",32.776805900031334,-96.92033625
,warehouse,56807.35424036515,"Dallas County, Texas",32.775986103266476,-96.91932643
,warehouse,23425.382240647505,"Dallas County, Texas",32.77485784647645,-96.91739494
,warehouse,21686.038791296734,"Dallas County, Texas",32.774901677926636,-96.920368
,warehouse,26551.56294931398,"Dallas County, Texas",32.77488818865274,-96.92302739
,warehouse,29096.484228386053,"Dallas County, Texas",32.77077559510755,-96.91964485
,warehouse,27106.12300778733,"Dallas County, Texas",32.76991461358531,-96.91774957
,warehouse,32324.093647664085,"Dallas County, Texas",32.763221790936115,-96.91777697
,commercial,79420.35121870236,"Dallas County, Texas",32.760663896353115,-96.91902976
,commercial,30444.870652270667,"Dallas County, Texas",32.76107966780298,-96.91984389
,warehouse,23194.29451382037,"Dallas County, Texas",32.75931468916953,-96.91943086
,commercial,26432.045567694015,"Dallas County, Texas",32.74905371612445,-96.92139161
,warehouse,32605.721340660097,"Dallas County, Texas",32.74851698799292,-96.91510681
,commercial,22108.763352577316,"Dallas County, Texas",32.74473202403596,-96.90923608
,industrial,71342.70255292743,"Dallas County, Texas",32.74437487572853,-96.90953421
,retail,44744.03628,"Dallas County, Texas",32.71256146801989,-96.78395061
,commercial,56655.77289295972,"Dallas County, Texas",32.711265356944004,-96.79498809
,warehouse,24670.160291448705,"Dallas County, Texas",32.71544784161236,-96.76014237
,commercial,55779.43148331847,"Dallas County, Texas",32.89464979,-96.88680728
,warehouse,27871.85868728514,"Dallas County, Texas",32.894471082027266,-96.88392476
,commercial,27035.79029423772,"Dallas County, Texas",32.89401787610113,-96.88711983
,warehouse,73627.03782727597,"Dallas County, Texas",32.89367774194533,-96.88516689
,warehouse,46109.03703762948,"Dallas County, Texas",32.893713348536814,-96.88612453
,commercial,90604.98665596815,"Dallas County, Texas",32.893525463558774,-96.88366742
,warehouse,22281.804310276333,"Dallas County, Texas",32.89308434,-96.88688015
,warehouse,30185.271616234426,"Dallas County, Texas",32.89268267102822,-96.88570744
,warehouse,83026.39262872814,"Dallas County, Texas",32.89211062746597,-96.88655541
,warehouse,39145.51288305505,"Dallas County, Texas",32.89262479927083,-96.88368154
,warehouse,23301.437352147845,"Dallas County, Texas",32.89222495012904,-96.88482266
,warehouse,22111.88673841292,"Dallas County, Texas",32.892171790514894,-96.8854581
,warehouse,31252.113862043916,"Dallas County, Texas",32.891881543048186,-96.88360944
,warehouse,61235.60589679163,"Dallas County, Texas",32.89131842597292,-96.8822631
,warehouse,20144.728256252565,"Dallas County, Texas",32.891236775841136,-96.88357469
,warehouse,25785.92455054966,"Dallas County, Texas",32.891169115080295,-96.88458576
,warehouse,90376.44999226714,"Dallas County, Texas",32.890032598456635,-96.88231786
,warehouse,130728.85085981025,"Dallas County, Texas",32.88988762421418,-96.88384542
,warehouse,165398.06269209337,"Dallas County, Texas",32.88987328534636,-96.88542725
,warehouse,49629.31970806017,"Dallas County, Texas",32.88872392888046,-96.88253353
,industrial,44391.72713593047,"Dallas County, Texas",32.88843167247341,-96.88509479
,industrial,90672.32709481438,"Dallas County, Texas",32.8878124,-96.88457023
,warehouse,31447.39318781768,"Dallas County, Texas",32.88772349571716,-96.8825328
,warehouse,62689.37626770875,"Dallas County, Texas",32.88707919053981,-96.88005289
,commercial,25878.366586571625,"Dallas County, Texas",32.886960940779076,-96.87889099
,warehouse,48915.050780827565,"Dallas County, Texas",32.88707520314821,-96.88173795
,warehouse,35339.71585796373,"Dallas County, Texas",32.88700227554996,-96.88255813
,warehouse,83206.49821770076,"Dallas County, Texas",32.88701910025973,-96.88428039
,commercial,22076.66312387006,"Dallas County, Texas",32.88614294891939,-96.8779114
,warehouse,45906.63079035593,"Dallas County, Texas",32.88591835278632,-96.88284726
,warehouse,61047.926892371775,"Dallas County, Texas",32.885750011360024,-96.88363295
,warehouse,91821.57707929738,"Dallas County, Texas",32.88561285330413,-96.88451008
,warehouse,446212.57698609645,"Dallas County, Texas",32.884090940970374,-96.8809314
,warehouse,37748.31974678148,"Dallas County, Texas",32.882900666475976,-96.88274183
,commercial,25036.33210667506,"Dallas County, Texas",32.88249927672084,-96.87942712
,commercial,25930.014897961617,"Dallas County, Texas",32.882184842835585,-96.87789885
,commercial,20004.58499960084,"Dallas County, Texas",32.882260249855584,-96.87880026
,commercial,41458.90631949862,"Dallas County, Texas",32.88174460508025,-96.879616
,commercial,72775.64580888744,"Dallas County, Texas",32.880264100808276,-96.88211235
,warehouse,73522.21381,"Dallas County, Texas",32.87966866659644,-96.87999026
,industrial,20754.93720418713,"Dallas County, Texas",32.87890303317221,-96.87850775
,warehouse,51583.85063966894,"Dallas County, Texas",32.87891527432719,-96.87964189
,warehouse,28485.731615524142,"Dallas County, Texas",32.87835780255789,-96.87753302
,warehouse,30616.64095,"Dallas County, Texas",32.87839409236653,-96.87927796
,warehouse,28449.891152412507,"Dallas County, Texas",32.87837129664202,-96.87854551
,warehouse,110655.15330069215,"Dallas County, Texas",32.87839619,-96.88102413
,warehouse,29498.404060826495,"Dallas County, Texas",32.87771570118106,-96.87758416
,warehouse,21326.279796611576,"Dallas County, Texas",32.87759041363613,-96.87859004
,warehouse,55529.60035197357,"Dallas County, Texas",32.877594815386864,-96.87985649
,warehouse,52137.51359231574,"Dallas County, Texas",32.87716231494973,-96.87885705
,warehouse,24114.369954912832,"Dallas County, Texas",32.8771661,-96.88013742
,warehouse,44441.31350736432,"Dallas County, Texas",32.877181270323725,-96.88099254
,warehouse,20251.91665349079,"Dallas County, Texas",32.87705406555868,-96.87757684
,warehouse,20414.656794051618,"Dallas County, Texas",32.87648863,-96.87757576
,warehouse,38644.163529406665,"Dallas County, Texas",32.87620748450349,-96.87855417
,warehouse,33231.37109932026,"Dallas County, Texas",32.87627232047542,-96.88148213
,warehouse,100804.9633815662,"Dallas County, Texas",32.87625623300496,-96.88005424
,warehouse,78597.16262532714,"Dallas County, Texas",32.875424369996104,-96.87755788
,warehouse,37819.58255770131,"Dallas County, Texas",32.87560973320275,-96.88105644
,warehouse,43962.969848932604,"Dallas County, Texas",32.875529855624265,-96.87958744
,warehouse,41860.49467509301,"Dallas County, Texas",32.875527304450465,-96.88034074
,warehouse,42572.167685289154,"Dallas County, Texas",32.87552725957949,-96.87875533
,warehouse,124442.64501615457,"Dallas County, Texas",32.87445506779017,-96.88029606
,warehouse,49727.74585470705,"Dallas County, Texas",32.874457510661486,-96.87864397
,warehouse,22711.127825943604,"Dallas County, Texas",32.87426922505315,-96.87906899
,warehouse,38542.135237614224,"Dallas County, Texas",32.873470700000006,-96.87943885
,warehouse,34677.63962450856,"Dallas County, Texas",32.87343605533017,-96.88051949
,warehouse,22380.244801713772,"Dallas County, Texas",32.873434099419136,-96.87779755
,warehouse,326337.154,"Dallas County, Texas",32.87249370397135,-96.87896208
,industrial,86601.78045819471,"Dallas County, Texas",32.87125517109645,-96.87827151
,commercial,37624.55277318785,"Dallas County, Texas",32.87082825728898,-96.87756718
,warehouse,24111.208378538453,"Dallas County, Texas",32.87032505306601,-96.90453816
,warehouse,20577.972802752272,"Dallas County, Texas",32.86885678696308,-96.90305237
,warehouse,57712.79229360028,"Dallas County, Texas",32.86845354922873,-96.90081597
,warehouse,20098.166222853568,"Dallas County, Texas",32.86838860350446,-96.90305302
,warehouse,49520.40964595755,"Dallas County, Texas",32.867376291043996,-96.90105552
,warehouse,54693.70492702798,"Dallas County, Texas",32.86715634609104,-96.904069
,commercial,23269.38520973361,"Dallas County, Texas",32.86722917477556,-96.90526053
,commercial,35118.49224,"Dallas County, Texas",32.86448955474003,-96.90194327
,commercial,23999.54849358365,"Dallas County, Texas",32.863958104295776,-96.90219627
,commercial,28892.928783012587,"Dallas County, Texas",32.86358917574995,-96.9022143
,commercial,42931.16302972612,"Dallas County, Texas",32.86302575448995,-96.9021954
,warehouse,30970.569433652847,"Dallas County, Texas",32.86218403162306,-96.90496052
,commercial,23232.270672941806,"Dallas County, Texas",32.86186343145186,-96.90505185
,warehouse,152439.9287669829,"Dallas County, Texas",32.86026304168615,-96.89910653
,commercial,20710.798745665896,"Dallas County, Texas",32.85968400753946,-96.90145021
,commercial,70685.24750867559,"Dallas County, Texas",32.85861692684345,-96.89674846
,commercial,23872.67117776223,"Dallas County, Texas",32.857186950000006,-96.9009397
,commercial,23990.153847575795,"Dallas County, Texas",32.85688533715716,-96.9002618
,commercial,36615.099589161706,"Dallas County, Texas",32.85582872284448,-96.89452762
,warehouse,27126.68788881261,"Dallas County, Texas",32.87462195,-96.9005672
,warehouse,35795.42660951584,"Dallas County, Texas",32.87461360712452,-96.9010044
,commercial,45029.917653647426,"Dallas County, Texas",32.87430867069784,-96.90520806
,warehouse,25109.072002797766,"Dallas County, Texas",32.87361189492016,-96.90173958
,warehouse,81719.52061277708,"Dallas County, Texas",32.87305055169213,-96.89952555
,warehouse,72226.18320961576,"Dallas County, Texas",32.87313310973312,-96.9039506
,warehouse,26116.125708929743,"Dallas County, Texas",32.872515100613185,-96.9016631
,warehouse,79437.10845059803,"Dallas County, Texas",32.87155219206146,-96.89954334
,commercial,44849.67483581389,"Dallas County, Texas",32.86796575443027,-96.90707642
,warehouse,40269.43179812286,"Dallas County, Texas",32.86750053034507,-96.91113713
,retail,29766.272550530706,"Dallas County, Texas",32.86759765014105,-96.90694887
,warehouse,23756.541653664415,"Dallas County, Texas",32.86711638115999,-96.91232539
,warehouse,20390.241517645365,"Dallas County, Texas",32.86708435186831,-96.91412235
,warehouse,20339.992318833127,"Dallas County, Texas",32.86606826793776,-96.9103635
,warehouse,25437.33741824397,"Dallas County, Texas",32.86603874298465,-96.91328532
,warehouse,60182.444070663485,"Dallas County, Texas",32.86591858345165,-96.91199524
,warehouse,24697.601413257646,"Dallas County, Texas",32.87970444970779,-96.91094155
,warehouse,22593.152145985292,"Dallas County, Texas",32.87511526953409,-96.91322321
,warehouse,22911.041493100012,"Dallas County, Texas",32.87306035,-96.9058752
,warehouse,22823.203758998498,"Dallas County, Texas",32.87307695000001,-96.9070158
,warehouse,22824.25308334736,"Dallas County, Texas",32.873068224117375,-96.90644855
,warehouse,22689.063238041577,"Dallas County, Texas",32.87220416685396,-96.91535495
,warehouse,20973.17215718834,"Dallas County, Texas",32.872089300000006,-96.9084414
,industrial,109543.92438881256,"Dallas County, Texas",32.871415401920196,-96.90867143
,warehouse,26948.618523279194,"Dallas County, Texas",32.870926590581945,-96.91190869
,commercial,44220.47262404716,"Dallas County, Texas",32.87048117,-96.90702648
,warehouse,84576.16442790181,"Dallas County, Texas",32.87021399428164,-96.90976457
,commercial,48628.18298694513,"Dallas County, Texas",32.86987899426934,-96.90904277
,commercial,35224.70256958125,"Dallas County, Texas",32.86989998354237,-96.90832724
,commercial,61987.90937,"Dallas County, Texas",32.869664791599554,-96.90705569
,warehouse,28735.813212055204,"Dallas County, Texas",32.86887953136105,-96.9173201
,commercial,30451.971479219657,"Dallas County, Texas",32.86901624602547,-96.90861056
,commercial,61361.86384817179,"Dallas County, Texas",32.86876151329862,-96.9070729
,commercial,26257.970271462516,"Dallas County, Texas",32.86850473355814,-96.90862433
,commercial,24786.123089336124,"Dallas County, Texas",32.86815136078962,-96.86556024
Fiesta Mart,retail,47419.50065204437,"Dallas County, Texas",32.867030968392065,-96.86607793
,warehouse,46882.36109923936,"Dallas County, Texas",32.904313390185905,-96.88612152
,warehouse,84371.98148385108,"Dallas County, Texas",32.90452887654744,-96.8878901
,warehouse,40974.168412616746,"Dallas County, Texas",32.904543517850826,-96.88927844
,commercial,29817.121900544447,"Dallas County, Texas",32.90317437529237,-96.8857215
,commercial,24096.495774586496,"Dallas County, Texas",32.90318059735446,-96.88617063
,commercial,22306.23904180994,"Dallas County, Texas",32.903177768784026,-96.88647138
,warehouse,29120.377391841925,"Dallas County, Texas",32.90313158201997,-96.88763093
,warehouse,29147.377246081483,"Dallas County, Texas",32.903134875058235,-96.888247
,warehouse,62695.54009616563,"Dallas County, Texas",32.90320361615662,-96.88983434
,warehouse,67162.03941014988,"Dallas County, Texas",32.903131431005946,-96.88888809
,warehouse,21671.358046774138,"Dallas County, Texas",32.90223011,-96.8863425
,warehouse,46731.03745700074,"Dallas County, Texas",32.90229334517909,-96.88521419
,warehouse,24317.76196706866,"Dallas County, Texas",32.90203464072851,-96.88308576
,warehouse,91113.21641662286,"Dallas County, Texas",32.90200147965249,-96.88809948
,warehouse,29622.672777613167,"Dallas County, Texas",32.90201414,-96.88951956
,warehouse,106674.44920797163,"Dallas County, Texas",32.90133510456991,-96.88891289
,warehouse,54996.102339203964,"Dallas County, Texas",32.901017581595134,-96.88631314
,warehouse,46192.265993851775,"Dallas County, Texas",32.901325777868564,-96.88752811
,warehouse,31874.49808959367,"Dallas County, Texas",32.90137987125238,-96.88435626
,warehouse,30379.15703254247,"Dallas County, Texas",32.90138610000001,-96.8854042
,warehouse,42647.104357993994,"Dallas County, Texas",32.90074112797624,-96.88521077
,warehouse,24535.136100758988,"Dallas County, Texas",32.90065404644459,-96.88317384
,warehouse,31187.332434340286,"Dallas County, Texas",32.90065640574396,-96.88420622
,warehouse,38868.543351968234,"Dallas County, Texas",32.89987830106715,-96.88503441
,warehouse,41124.94969091817,"Dallas County, Texas",32.89983999,-96.8828231
,warehouse,29453.428291807402,"Dallas County, Texas",32.89987357508547,-96.88420781
,warehouse,29659.519601628148,"Dallas County, Texas",32.89987665,-96.88636275
,warehouse,21532.80433101007,"Dallas County, Texas",32.89941318297421,-96.88634547
,warehouse,20192.49243244347,"Dallas County, Texas",32.89926567,-96.88307684
,warehouse,39502.59277600605,"Dallas County, Texas",32.89914167941541,-96.88855528
,commercial,21031.917363647342,"Dallas County, Texas",32.898957622312786,-96.88630156
,warehouse,21564.427918699967,"Dallas County, Texas",32.89882045988286,-96.88306639
,warehouse,22322.190441558443,"Dallas County, Texas",32.89841566336449,-96.88626013
,commercial,22045.258056563616,"Dallas County, Texas",32.89818162013796,-96.88427343
,warehouse,42724.03955270342,"Dallas County, Texas",32.897563519951404,-96.88655257
,warehouse,22497.525297886685,"Dallas County, Texas",32.89792907729477,-96.88199397
,commercial,21442.08078900455,"Dallas County, Texas",32.89733966553081,-96.88098077
,warehouse,26178.801052590832,"Dallas County, Texas",32.897495294738775,-96.88757506
,commercial,28317.74041564615,"Dallas County, Texas",32.89733686,-96.88204768
,warehouse,25245.342312471977,"Dallas County, Texas",32.896802222952594,-96.8880856
,warehouse,27179.20723778097,"Dallas County, Texas",32.89666697500275,-96.88417539
,commercial,24665.415478471667,"Dallas County, Texas",32.896598471160175,-96.88638963
,commercial,34536.24558358788,"Dallas County, Texas",32.90880167094808,-96.88204769
,commercial,28983.94199,"Dallas County, Texas",32.90869453671005,-96.88701862
,warehouse,37483.14789927368,"Dallas County, Texas",32.90871563096067,-96.88610786
,commercial,21473.411912134106,"Dallas County, Texas",32.908534256406675,-96.88753918
,warehouse,58214.77719829133,"Dallas County, Texas",32.90782545,-96.8860348
,retail,76484.61099545953,"Dallas County, Texas",32.90791393339945,-96.88920137
,warehouse,63939.79275616759,"Dallas County, Texas",32.90683860636671,-96.8880256
,warehouse,39542.44702164448,"Dallas County, Texas",32.90601418899849,-96.88607505
,warehouse,79675.25770813184,"Dallas County, Texas",32.906106652526894,-96.88788496
,warehouse,29720.231391683974,"Dallas County, Texas",32.90610927750713,-96.88904336
,warehouse,20479.737249015965,"Dallas County, Texas",32.90542567674272,-96.88602195
,warehouse,22429.131853322673,"Dallas County, Texas",32.90521772501852,-96.88720459
,warehouse,23518.064859147435,"Dallas County, Texas",32.905221624929304,-96.88942349
,warehouse,32233.499928768146,"Dallas County, Texas",32.905135850000015,-96.8878752
The Home Depot,retail,170016.08804936815,"Dallas County, Texas",32.90775470723634,-96.88445287
,commercial,138065.38705502747,"Dallas County, Texas",32.850741294978185,-96.8846575
,commercial,115081.12055557276,"Dallas County, Texas",32.85001116463138,-96.88343766
,industrial,136498.96343264985,"Dallas County, Texas",32.86483913222886,-96.87728654
,commercial,52360.63029770123,"Dallas County, Texas",32.864048805327016,-96.87752567
,warehouse,22692.05702187177,"Dallas County, Texas",32.863919233670174,-96.87828133
,warehouse,58622.90982183296,"Dallas County, Texas",32.86300735510367,-96.87763351
,warehouse,92462.37433386972,"Dallas County, Texas",32.86225509086669,-96.87621646
,commercial,22045.79453005275,"Dallas County, Texas",32.86085648,-96.87758267
,retail,21190.28479714985,"Dallas County, Texas",32.86127257979775,-96.85673108
,warehouse,26152.491854290536,"Dallas County, Texas",32.86003034939592,-96.86448136
Fiesta,commercial,56626.59492608656,"Dallas County, Texas",32.86416454127358,-96.86363698
,retail,22309.074485078672,"Dallas County, Texas",32.86377320273982,-96.86044041
,retail,75975.08892803045,"Dallas County, Texas",32.86296962591984,-96.85745826
,commercial,20345.99716937685,"Dallas County, Texas",32.862069468074765,-96.85866918
,retail,32837.53804841895,"Dallas County, Texas",32.87964512,-96.85541532
El Rio Grande,retail,38749.52852611678,"Dallas County, Texas",32.89666018086056,-96.87190006
Saint Vincent de Paul Thrift Store,warehouse,27225.42486191972,"Dallas County, Texas",32.85469253776338,-96.86874421
,warehouse,21919.867530667063,"Dallas County, Texas",32.86198922,-96.87795664
,retail,42897.32578236909,"Dallas County, Texas",32.719438001599684,-96.90728251
,commercial,37374.33189620178,"Dallas County, Texas",32.71314144483938,-96.90806162
,commercial,41243.06325,"Dallas County, Texas",32.71033899211656,-96.91377613
,commercial,59054.01203,"Dallas County, Texas",32.70970172391716,-96.91148487
,commercial,36496.43600538642,"Dallas County, Texas",32.70668824833509,-96.9223992
,industrial,133737.4999705718,"Dallas County, Texas",32.71866589312984,-96.8666669
,retail,68343.82788120408,"Dallas County, Texas",32.71890495011898,-96.8770632
,retail,40357.03880765254,"Dallas County, Texas",32.71899752663058,-96.89313774
,commercial,132341.7687231257,"Dallas County, Texas",32.71629482072334,-96.86714591
,warehouse,71461.08020271914,"Dallas County, Texas",32.71626238885173,-96.86873188
,warehouse,50219.91478317058,"Dallas County, Texas",32.716310366422434,-96.86974593
,warehouse,40296.97434,"Dallas County, Texas",32.71629892503873,-96.87074131
,commercial,33257.67518144244,"Dallas County, Texas",32.715363223204776,-96.85843692
,warehouse,176656.81485355302,"Dallas County, Texas",32.71463968572989,-96.86679392
,warehouse,60960.26480646565,"Dallas County, Texas",32.71492119999999,-96.86831775
,warehouse,97113.58829753473,"Dallas County, Texas",32.714921844631334,-96.86955086
,commercial,69482.27694389223,"Dallas County, Texas",32.714143470209535,-96.87550914
,warehouse,88655.13938752012,"Dallas County, Texas",32.71397198659056,-96.8685179
,commercial,163253.15232903822,"Dallas County, Texas",32.71729172942454,-96.8671535
,warehouse,161526.11756854522,"Dallas County, Texas",32.713811206100324,-96.87039874
,retail,29759.312194698607,"Dallas County, Texas",32.728384195816716,-96.87287024
,retail,41888.74349927159,"Dallas County, Texas",32.72738101257207,-96.87312954
,retail,62076.92840746449,"Dallas County, Texas",32.72611932302166,-96.87314415
,commercial,36976.38897335748,"Dallas County, Texas",32.72470462858812,-96.89268322
,commercial,28267.980229079665,"Dallas County, Texas",32.72246024,-96.85801377
,commercial,26817.820912320596,"Dallas County, Texas",32.72235864777365,-96.87378105
,warehouse,90021.75842068465,"Dallas County, Texas",32.71968516330924,-96.86662213
,commercial,20848.048618678164,"Dallas County, Texas",32.719963852174466,-96.88859555
,retail,23171.78623,"Dallas County, Texas",32.719349696601824,-96.85576016
,commercial,113292.3913001646,"Dallas County, Texas",32.71884374626774,-96.88520618
,retail,61085.159887146794,"Dallas County, Texas",32.718987189471925,-96.85814667
,warehouse,115693.46789080396,"Dallas County, Texas",32.71865782485062,-96.88444877
,commercial,515900.8103957466,"Dallas County, Texas",32.70454030612176,-96.9204237
,warehouse,266465.84236303123,"Dallas County, Texas",32.70391754502903,-96.91737538
,commercial,203607.35251215717,"Dallas County, Texas",32.70256511898688,-96.91176882
,warehouse,497294.0175613106,"Dallas County, Texas",32.70347933526848,-96.91437365
,warehouse,107688.05403869326,"Dallas County, Texas",32.70324680412657,-96.90583429
,warehouse,51833.64006638348,"Dallas County, Texas",32.70334985336291,-96.90799958
,warehouse,345136.7662240517,"Dallas County, Texas",32.703263164484476,-96.92334718
,commercial,31858.38412929175,"Dallas County, Texas",32.70264141661705,-96.91032192
,warehouse,98948.81109161429,"Dallas County, Texas",32.70280012439513,-96.91955513
,warehouse,67168.35526,"Dallas County, Texas",32.70150829120659,-96.91891735
,industrial,62221.34502817999,"Dallas County, Texas",32.70092755340064,-96.91741868
,commercial,70282.17163338515,"Dallas County, Texas",32.700224302524745,-96.91880469
,commercial,29062.580319385685,"Dallas County, Texas",32.70018703048591,-96.90665932
,industrial,136946.8603263858,"Dallas County, Texas",32.69932459096809,-96.9027789
,industrial,43759.841576696796,"Dallas County, Texas",32.698999724794355,-96.90715403
,warehouse,512052.2796077534,"Dallas County, Texas",32.69751936,-96.91014635
,warehouse,137237.4130863196,"Dallas County, Texas",32.69840537326537,-96.91246722
,commercial,212316.67776336637,"Dallas County, Texas",32.69712918553577,-96.91539898
,commercial,71889.53553,"Dallas County, Texas",32.69625986481336,-96.91275246
,warehouse,25308.248947932792,"Dallas County, Texas",32.69604949865997,-96.91865273
,warehouse,42886.78936198161,"Dallas County, Texas",32.69577619687687,-96.90532686
,industrial,37522.79915813613,"Dallas County, Texas",32.695140193052644,-96.91573072
,commercial,113677.12461442457,"Dallas County, Texas",32.69501705966161,-96.913407
,warehouse,150344.12030468116,"Dallas County, Texas",32.69494147620888,-96.91016757
,warehouse,27670.439444292108,"Dallas County, Texas",32.694989697876665,-96.90570102
,warehouse,20339.47723568731,"Dallas County, Texas",32.69404835626261,-96.90547085
,warehouse,222469.8477115427,"Dallas County, Texas",32.692862610203385,-96.91531317
,warehouse,31586.013618199177,"Dallas County, Texas",32.69050281725812,-96.90582057
,commercial,22936.912222527186,"Dallas County, Texas",32.69029669067828,-96.91802619
,commercial,47402.257434494815,"Dallas County, Texas",32.69016938086504,-96.90764819
,industrial,24655.564557714744,"Dallas County, Texas",32.689912468409084,-96.91481721
,warehouse,165448.85130679386,"Dallas County, Texas",32.68832124189205,-96.90737963
JM Swank,warehouse,176909.75257338176,"Dallas County, Texas",32.68593609320983,-96.90716228
